PID,TEST_CYCLE,TEST_SUITE,TEST_CASE,TARGET RELEASE/BUILD,END TO END TEST NAME,OUTPUT LOCATION,ASSIGNED TEAM,WHEN TO RUN,MAIN FUNCTIONAL AREA,SUB FUNCTIONAL AREA,TOTAL RUN LOGS,RUN LOGS PASSED,RUN LOGS FAILED,RUN LOGS SKIPPED,RUN LOGS ERROR,EXECUTION RESULT,EXECUTION STATE 1,EXECUTION STATE 2,FAILURE MESSAGE 1,FAILURE MESSAGE 2,LINK TO EXECUTION ARTIFACTS 1,LINK TO EXECUTION ARTIFACTS 2,LINK TO LOGS 1,LINK TO LOGS 2
TR-20512131,2025-09-17_STEX,BDOR_L8z_Echo,TC-22834,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-22834] Verify applying inline tag value for Array and complex tag in online mode,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877983.txt,POD 52 - Panda,,Structured Text Editor,[Code Editor],2,0,2,0,0,FAILED,Failed,Failed,The specified selector does not match any element in the DOM tree.          > | Selector('.ra-ide-tabs-outlet__context--active .monaco-editor')            |   .with({ visibilityCheck: true timeout: 500 })            |   .find('.view-line')            |   .nth(2)            |   .find('.inlay-hint-editable')            |   .nextSibling()            |   .withText('45'),The specified selector does not match any element in the DOM tree.          > | Selector('.ra-ide-app-shell__main-group__panels__pinned__center-panels .ra-ide-dock-panel__container')            |   .with({ visibilityCheck: true timeout: 500 })            |   .find('.tool_panel__host')            |   .find('ra-ide-console-operations-panel')            |   .parent(0)            |   .find('mat-tree-node')            |   .withExactText('controller1'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512131\536876889,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512131\536877983,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user35)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159809670&to=1758160680125,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user54)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758169925147&to=1758170692326
TR-20512132,2025-09-17_STEX,BDOR_L8z_Echo,TC-22906,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-22906] Verify applying inline tag value in inherited code editor in online mode,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877989.txt,POD 52 - Panda,,Structured Text Editor,[Code Editor],2,1,1,0,0,UNSTABLE,Passed,Failed,,AssertionError: Deploy dialog was not displayed.          09/18/2025 04:41:31 AM      The controller path is set incorrectly.         09/18/2025 04:41:31 AM      Failed to connect with the path 'Ethernet\\\\10.240.19.13\\\\Backplane\\\\0'. Please check path validity and connection.          : expected false to be truthy,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512132\536876894,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512132\536877989,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user26)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159822165&to=1758160443635,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user37)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758169966685&to=1758170606409
TR-20512133,2025-09-17_STEX,BDOR_L8z_Echo,TC-22910,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,"[TC-22910] Verify the complex tag livevalue displayed for ST routine, When controller ON mode",https://sncstexregression1.az.ra.rockwell.com/stdouts/536877993.txt,POD 53 - Griffin,,Structured Text Editor,[Structured Text Editor],2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512133\536876901,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512133\536877993,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user65)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159859427&to=1758160312650,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user06)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758169948280&to=1758170340822
TR-20512134,2025-09-17_STEX,BDOR_L8z_Echo,TC-22911,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-22911] Verify inline live values update for owner tags in online,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877991.txt,POD 52 - Panda,,Structured Text Editor,[Structured Text Editor],2,1,1,0,0,UNSTABLE,Passed,Failed,,The specified selector does not match any element in the DOM tree.          > | Selector('.ra-ide-app-shell__main-group__panels__pinned__center-panels .ra-ide-dock-panel__container')            |   .with({ visibilityCheck: true timeout: 500 })            |   .find('.tool_panel__host')            |   .find('ra-ide-console-operations-panel')            |   .parent(0)            |   .find('mat-tree-node')            |   .withExactText('controller1'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512134\536876902,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512134\536877991,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user38)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159846505&to=1758160361080,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user25)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758169946618&to=1758170555813
TR-20512135,2025-09-17_STEX,BDOR_L8z_Echo,TC-22976,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-22976] User closes a project when the go online process is ongoing Part1,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877969.txt,PTT,,Go Online,[Go Online],2,1,1,0,0,UNSTABLE,Passed,Failed,,AssertionError: Deploy dialog was not displayed.          09/18/2025 04:43:08 AM      The controller path is set incorrectly.         09/18/2025 04:43:08 AM      Failed to connect with the path 'Ethernet\\\\10.240.220.94\\\\Backplane\\\\0'. Please check path validity and connection.          : expected false to be truthy,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512135\536876881,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512135\536877969,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user32)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159903280&to=1758161519013,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user55)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170038455&to=1758170681843
TR-20512136,2025-09-17_STEX,BDOR_L8z_Echo,TC-22977,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-22977] User closes a project when the go online process is ongoing Part2,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877970.txt,PTT,,Go Online,[Go Online],2,1,1,0,0,UNSTABLE,Passed,Failed,,AssertionError: Deploy dialog was not displayed.          09/18/2025 04:41:00 AM      The controller path is set incorrectly.         09/18/2025 04:41:00 AM      Failed to connect with the path 'Ethernet\\\\10.240.39.172\\\\Backplane\\\\0'. Please check path validity and connection.          : expected false to be truthy,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512136\536876885,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512136\536877970,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user30)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159913173&to=1758160776629,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user26)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170092596&to=1758170521404
TR-20512137,2025-09-17_STEX,BDOR_L8z_Echo,TC-23084,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,"[TC-23084] Verify the complex tag livevalue displayed for LD routine, When controller ON mode",https://sncstexregression1.az.ra.rockwell.com/stdouts/536877971.txt,POD 53 - Griffin,,Structured Text Editor,[Structured Text Editor],2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512137\536876883,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512137\536877971,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user21)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159885576&to=1758160364009,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user64)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170064937&to=1758170512266
TR-20512138,2025-09-17_STEX,BDOR_L8z_Echo,TC-23145,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23145] LD Code Editor Online - Validate inline live values are shown for Singleton SO,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877976.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512138\536876886,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512138\536877976,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user52)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159917647&to=1758160283607,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user03)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170067589&to=1758170434860
TR-20512139,2025-09-17_STEX,BDOR_L8z_Echo,TC-23146,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23146] ST Editor Online - Validate inline live values are shown for combination of Nested SO - Inherited Nested SO Instances,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877979.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512139\536876887,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512139\536877979,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user54)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159913559&to=1758160172592,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user52)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170069924&to=1758170408293
TR-20512140,2025-09-17_STEX,BDOR_L8z_Echo,TC-23147,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23147] ST Code Editor Online - Validate inline values when changing an instance value,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877956.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512140\536876875,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512140\536877956,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user02)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159957262&to=1758160286292,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user35)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170121698&to=1758170510978
TR-20512141,2025-09-17_STEX,BDOR_L8z_Echo,TC-23148,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23148] LD Code Editor Online - Validate inline values when changing an instance value,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877958.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512141\536876876,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512141\536877958,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user11)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159948835&to=1758160317044,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user18)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170126536&to=1758170547442
TR-20512142,2025-09-17_STEX,BDOR_L8z_Echo,TC-23406,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23406] Verify the AOI instruction definition option when the right click on the AOI in ST routine. When the controller is online state.,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877957.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512142\536876874,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512142\536877957,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user53)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159944793&to=1758160399655,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user17)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170121735&to=1758170464364
TR-20512143,2025-09-17_STEX,BDOR_L8z_Echo,TC-23448,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23448] LD Code Editor Online - Validate inline values display style in Singleton SO,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877964.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512143\536876877,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512143\536877964,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user55)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159953044&to=1758160236578,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user13)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170137650&to=1758170457177
TR-20512144,2025-09-17_STEX,BDOR_L8z_Echo,TC-23456,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23456] Verify the AOI instruction parameter option when the right click on the AOI in ST routine. When the controller is online state.,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877968.txt,POD 53 - Griffin,,Structured Text Editor,"[UI Components, Structured Text Editor]",2,1,1,0,0,UNSTABLE,Passed,Failed,,TypeError: Cannot read properties of undefined (reading 'isToolPanelVisible'),\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512144\536876880,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512144\536877968,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user06)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758159991794&to=1758160497486,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user57)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170129646&to=1758170477191
TR-20512145,2025-09-17_STEX,BDOR_L8z_Echo,TC-23469,    BDOR_L8_Echo_0.16.621_AzureDeployment_az,[TC-23469] Validate AOI Code Editor toolbar functionality across online and offline workspaces,https://sncstexregression1.az.ra.rockwell.com/stdouts/536877966.txt,POD 52 - Panda,,Add-On-Instructions (AOI),[Add-On Instructions (AOI)],2,1,1,0,0,UNSTABLE,Passed,Failed,,AssertionError: Deploy dialog was not displayed.          09/18/2025 04:41:31 AM      The controller path is set incorrectly.         09/18/2025 04:41:31 AM      Failed to connect with the path 'Ethernet\\\\10.240.162.91\\\\Backplane\\\\0'. Please check path validity and connection.          : expected false to be truthy,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783808\CL-36281\CL-38398\TS-139884\TR-20512145\536876879,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783829\CL-36281\CL-38398\TS-139884\TR-20512145\536877966,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user19)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758160011075&to=1758160428266,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex11-user69)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex11&var-app=All&var-container=All&var-level=All&from=1758170126970&to=1758170585796
